"wl","greenfolder","redfolder","darkgreenvinyl","greenvinyl","redvinyl","insidegreenfolder","insideredfolder","greenleafpoisonivy","greenleafgrapelower","greenleafgrapeupper","greenleafverygreen","redleafpoinsettia","redleafcarnation","greenbag","greenfoam","redfoam","redpaper","redswatch1314","redpaint","redtape","greencalibrate","darkgreencalibrate","redcalibrate","insideredfoldermattenp","insidegreenfoldermattenp","greenfoldermattenp","redfoldermattenp","redswatch1315mattenp","darkgreenvinylmattenp","redvinylmattenp","greenvinylmattenp"
404,60.7122907487574,46.2953874917741,150.660256100754,163.373146174836,164.054851837995,39.7276820848809,36.4801800783882,7.04140632826237,4.66487506743225,2.41503181858502,0.780844556336908,3.98532165732029,18.3784389495968,5.70862545593287,10.2717819614538,16.6322201452824,51.6891215311166,86.3095242239367,17.6089559339011,173.166969953991,3.38079670585768,1.39499325959493,-0.304250215752797,1.93008156404772,3.28577038870768,27.7153500195132,3.78159176463242,7.70514371551291,-0.616916947535026,3.6783558791582,6.11939707550335
405,57.8799824022324,44.0708654966601,143.525534999621,155.548667168493,156.139366144561,37.839142888999,34.7135126345391,6.56918349495789,4.51446705031193,2.34630263826684,0.742271157991479,3.64816257890069,17.0414699283448,5.47268487238082,9.77379275651896,15.8143278079414,50.6294461430562,82.0119437323954,16.7822012043984,164.598972155817,3.36224670578019,1.4319649753726,-0.272994066202262,1.79056436488896,3.10417669974623,26.3648314973796,3.5508502172158,7.24756054621045,-0.57482383974166,3.3344874493647,5.82238273634863
406,55.2227799125983,41.9857447134177,136.827012100467,148.213022932953,148.701298622983,36.068930651217,33.0513442876696,6.11815234953242,4.37263731829053,2.28657302783079,0.714456004506939,3.32506730364594,15.7648108935558,5.2483060508931,9.31414239858294,15.0404539423184,49.6389154191797,78.007287862384,15.9695135190927,156.548589310331,3.33424418985159,1.44907026239744,-0.245707117018105,1.65994307758968,2.94083318119627,25.1044392388941,3.33456777076742,6.82647180919286,-0.532724380296975,3.02214822360635,5.55066232687324
407,52.6608572836256,39.9761588836918,130.328135351645,141.112398867594,141.469285028695,34.3593761233052,31.430886919097,5.64290186211355,4.22345922069988,2.22992244081274,0.694574196250631,2.99433572751802,14.4697758727772,5.01494804820495,8.87829262391525,14.2586211952574,48.5965752594661,74.2103736852698,15.0666264000677,148.682428392988,3.28763904201751,1.43966788822834,-0.213170755221426,1.53436207761961,2.80531166718578,23.9078056451408,3.12603300107745,6.45499251149086,-0.483195374494848,2.75337465390968,5.31114762357462
408,50.3836919596128,38.1978814448597,124.549889705737,134.823997074996,135.044814960711,32.8446283599948,29.9846593962193,5.22744601739088,4.09440974715833,2.19481459481483,0.701675229602167,2.69656545621277,13.3121062212827,4.80858963029258,8.5118346065089,13.5722642728937,47.7669343787957,70.9004120818127,14.2200435470092,141.699284770976,3.21260994825223,1.3856089158819,-0.203801375115872,1.42204147251737,2.68999846664734,22.8489550190441,2.94037834436021,6.13233292478193,-0.436724883743718,2.53110011299678,5.10423723033435
409,48.5524651205681,36.7817902960737,119.953877550282,129.849681056165,129.959413211225,31.6401502312272,28.8325103673064,4.95327335349428,4.01227549658593,2.19428233028487,0.74541238019058,2.47054390314529,12.437676214685,4.66481762091638,8.24843182161744,13.078343032717,47.3856912257177,68.2827641223987,13.6001054335965,136.233904748066,3.11297338937316,1.28643553627108,-0.240248356606095,1.33029612854626,2.58174630484402,21.9858010136698,2.79071643704035,5.8444930891789,-0.405246433715188,2.3440673367617,4.92288163254169
410,47.044906373826,35.6266758716408,116.21447298608,125.822628308116,125.836768325443,30.6602432115878,27.8926463849844,4.7711846707117,3.96009423226709,2.21425878502726,0.808866417257347,2.29185567585652,11.7529992610408,4.56250316348797,8.05565445740121,12.7151678486023,47.2886763007136,66.161472162834,13.1383007429035,131.856821704585,3.00003594159057,1.16204320879928,-0.304642565114703,1.25391255926301,2.48182664039954,21.2678100553152,2.66730615522355,5.58477266436552,-0.383505026097877,2.18302682198896,4.76282042895574
411,45.7387453267211,34.6313286058679,113.006050113929,122.376016327864,122.300568848569,29.819208775662,27.0832740018791,4.63198076933113,3.92090371748622,2.24067709684639,0.875118110043942,2.13608538188742,11.1645887684067,4.48051740141896,7.90107270202056,12.4210490944248,47.3117201042653,64.3405785589246,12.7661181580044,128.138569020857,2.88510418111473,1.03232739286989,-0.379114866064301,1.18767727822435,2.39151093193761,20.6444485702776,2.56040637501554,5.34647131002555,-0.366245662580407,2.03872906546306,4.61979321833555
412,44.511711586588,33.694538933062,110.002983034628,119.143022612425,118.97450332581,29.0313483980349,26.3225997706164,4.48646244964053,3.87774171552774,2.25947040354668,0.927248227791842,1.97881762877894,10.5789581448395,4.39773147812094,7.75225674363583,12.1342971440597,47.2906531368543,62.6241256664768,12.4150463619732,124.649680077212,2.77948468415591,0.917183547886327,-0.445796124877498,1.126376798987,2.31207063808196,20.0651829848541,2.460275972522,5.12288868584275,-0.348213344851399,1.9019245639685,4.48953959944021
413,43.2415347607612,32.7150972875299,106.879645848975,115.756824658814,115.482260302371,28.210963553292,25.5288302438222,4.28543051192788,3.81364598967606,2.25657184293252,0.948337539742522,1.79563702407202,9.9026207983956,4.29301653700552,7.57677677040737,11.793222371382,47.0613058989626,60.8161558412968,12.0165740378838,120.960688253975,2.69448402692439,0.836507133251982,-0.486817206976898,1.06479763510771,2.24477721745631,19.4794797253419,2.35717382384865,4.90732445150085,-0.324153074599473,1.76336381428981,4.36779917102879
414,42.0839633681262,31.816571395143,104.111899668176,112.728751035666,112.310751661697,27.4746414331735,24.8125227923939,4.07004582962646,3.74362882200131,2.24066891224737,0.944048562870552,1.61119791129118,9.22886624218983,4.18603715983444,7.41476996902291,11.4614436021274,46.7090992866846,59.1781884118743,11.6527609233592,117.690986550748,2.63038065984256,0.772144493939162,-0.518772833743528,1.01248839493061,2.19709073422796,18.9664415592959,2.2668130777455,4.71423309362399,-0.301126746160942,1.6346608682719,4.26229776718507
415,41.2200637987772,31.146254166544,102.208361595575,110.62107385011,110.019720842995,26.9519612360232,24.2973206675968,3.90391677852869,3.69021975401511,2.22914309208358,0.93290525731572,1.45924238530286,8.68528201476782,4.10526900764813,7.31404436415039,11.2236262781042,46.4251924267969,58.0043006420477,11.421818836215,115.50748909943,2.57779753489477,0.69729915876753,-0.564553462333682,0.978492773901272,2.17100633959224,18.607172601123,2.20511432921319,4.5560320562238,-0.287238975417946,1.52917903664741,4.18019284690655
416,40.5655424668616,30.6385238131978,100.892539720178,109.143385906904,108.34210372511,26.5767124463322,23.9210592426082,3.77151541246129,3.64773243816415,2.22096849526891,0.917280557067331,1.32898668066086,8.22982856233279,4.04279984277628,7.25367640092045,11.0496506972973,46.2040231658038,57.1473717906463,11.2794645798152,114.052010978789,2.53355798063429,0.618902362911524,-0.615733561832866,0.956839916228555,2.15959812271494,18.3541412973987,2.16264762373334,4.42296543506535,-0.278798846377849,1.44029270453238,4.1163714463228
417,40.0361057865272,30.227758546569,99.8879421309911,108.005280010806,107.010836186889,26.2826845485916,23.6215738906056,3.65731378525098,3.61048052689509,2.21511923463108,0.899547396114684,1.20964703191901,7.82046633108792,3.99071742754855,7.21274252446374,10.9093971576916,46.04002935021,56.460281116499,11.1814149575235,112.966367267599,2.49448532561437,0.543885341545586,-0.66388760132659,0.941558966121314,2.15594017276181,18.1598160946984,2.12998300678761,4.3052773259137,-0.272115443048015,1.36137625704285,4.06572060156345
418,39.5474601719213,29.8483365781223,98.9180769170197,106.916348966574,105.758854107178,26.0036670272924,23.3366999847664,3.54578395072448,3.57277767265459,2.21056942299785,0.882078708447086,1.09043967363111,7.41515576723642,3.94110952429462,7.17031917991091,10.7727459572717,45.9276488265196,55.7959078784353,11.0833867727036,111.892373044628,2.45740289838827,0.479179329844154,-0.700590049900361,0.926679067788408,2.15310657889865,17.9766654395974,2.09769052385763,4.19321182453391,-0.263497849435807,1.28580407929486,4.02312734875807
419,39.0153120371916,29.4346361193223,97.7064521672699,105.586185578966,104.319093364822,25.6734493669257,23.0042728982682,3.42139796270849,3.52893752788934,2.20629317319697,0.867247428053838,0.960580840350982,6.97185731698149,3.88606389534415,7.1054828123926,10.6095773940226,45.8613194412372,55.0071313352843,10.9410968287195,110.471843388649,2.41913402750924,0.43171556298167,-0.717415376639688,0.906229365438692,2.14417143029123,17.757157778671,2.05634022042503,4.07701302669103,-0.24925514954859,1.20695055640447,3.98347872403627
420,38.5511847026802,29.0732778289919,96.5776637034286,104.382903606915,103.043344731354,25.3654305934774,22.7016323061126,3.297914512744,3.47667539456933,2.20154967070264,0.850642060169193,0.819121140837263,6.51802964451261,3.8248894097293,7.0374970528048,10.452689869133,45.7117466058372,54.265902176785,10.8074667014877,109.042320225409,2.3764973245111,0.399273178584359,-0.719644515103995,0.88743183230949,2.13524331588104,17.5575139763326,2.01625000675063,3.96902793306384,-0.234181764454483,1.13079736217745,3.95386250003953
421,38.2811543369911,28.8625360261958,95.9289159633363,103.735629241625,102.332083827159,25.1730412687932,22.5197810312072,3.19617323544697,3.42089234628183,2.19692954570813,0.828510194736514,0.67608186873254,6.1049826531153,3.76487382220743,6.99427053092985,10.3447650319945,45.4299938781742,53.7837419036034,10.7470508365486,108.084835405691,2.33030408939327,0.374436722079982,-0.717987548175928,0.878904415082051,2.13537199585762,17.4460194206069,1.99058206089847,3.88360092116077,-0.223696939006579,1.06628604035222,3.9421004089446
422,38.1427566266642,28.754269412761,95.59262996023,103.445473936266,101.991273804359,25.0601181811539,22.4170491685887,3.11126759925659,3.36668069289941,2.19340407811971,0.804213392808767,0.537135285916545,5.72645364763684,3.71007322369606,6.96784719022793,10.2705080528963,45.1310363243234,53.4728859909585,10.7330153417013,107.456438895822,2.28336668340737,0.35634554034527,-0.712162668925824,0.876770218131131,2.14204331625882,17.3932393434868,1.97417283005497,3.81397215199143,-0.215046992889699,1.01123078094376,3.94418042618402
423,38.0735272582396,28.7003366905144,95.4012267073466,103.313549144004,101.826877815078,24.9904981188402,22.3517668132933,3.03829107261206,3.31913274429464,2.19194454784369,0.78111321543892,0.407953654269008,5.37617993292449,3.66454370511271,6.95027097415921,10.2146241021275,44.9298490103599,53.2455699140697,10.7385263247451,107.014180662126,2.23849746780502,0.344138980256959,-0.701888070424022,0.877152345831481,2.15274312312245,17.3697389769652,1.96185876140658,3.75338178656541,-0.205478245788664,0.963445773967042,3.95609052719029
424,38.0110019182572,28.6525965612832,95.1871272179232,103.140966318009,101.644859011438,24.9280178701328,22.2822640603578,2.97233712395256,3.28334081034008,2.19352223478634,0.762571223679938,0.294209235669662,5.04789881382552,3.63234135737489,6.93358582618389,10.1618183499772,44.9414070023589,53.0140291481563,10.7367498934793,106.615110670929,2.19850880383785,0.336956388691781,-0.686881945740862,0.876173902557855,2.16495726248635,17.346083553035,1.94847630213974,3.69506998589231,-0.192237017388295,0.920745209437055,3.97381868739597
425,37.8927162932572,28.5629077268944,94.7827525051966,102.728836911448,101.251180545563,24.8365142233125,22.1668710048184,2.90849922171729,3.26439720090832,2.19910841885396,0.751948978584788,0.201574291998235,4.7353475951872,3.61752227140011,6.90983568976215,10.0967959667345,45.2806853663955,52.6904991684374,10.7008521557031,106.116278888555,2.16621305275748,0.333937112526469,-0.666862487946682,0.869957992685006,2.17617158038835,17.2928383036892,1.92886189944088,3.63227691098173,-0.172569627373413,0.880943277368776,3.99335288223356
426,37.7933395784551,28.4834978635974,94.3745933629743,102.278091586171,100.895935196965,24.7567213588957,22.0471218276179,2.85393789608814,3.26219753331994,2.21584879926736,0.754403821262704,0.141228262420608,4.45791644859102,3.64087629305377,6.89954175644779,10.0230056304063,45.6340141967695,52.3389463243495,10.6595350040164,105.663047211325,2.14205894954427,0.343344692386512,-0.648746208344626,0.863776143295462,2.18798567211047,17.2376494531847,1.90852379949621,3.56492975212767,-0.145029758580358,0.852581528231782,4.02823505606084
427,37.8061434789343,28.4835774690636,94.2051851581105,102.066045629999,100.876399108866,24.7414858535106,21.9815437248674,2.81576645632127,3.27093994125733,2.24597676067382,0.768294181478925,0.11235080651185,4.22965011392669,3.70767173472633,6.91927255763772,9.95524573463819,45.7424715653448,52.0695549320885,10.650109926507,105.453577256285,2.12395938327343,0.370324648056503,-0.636088406240128,0.863807440258182,2.20360127422936,17.2209762967887,1.89494535618891,3.4990809429804,-0.111460057436801,0.841619467787903,4.08867489620212
428,37.8965674460359,28.5404794772522,94.1910157634128,102.008387435057,101.069310478946,24.7728130896057,21.9539563143566,2.78900753946726,3.28717050913573,2.28309511111937,0.786783253270429,0.102614516765479,4.03626774850374,3.79868238712292,6.95514304655681,9.89524602317673,45.8031545045427,51.8638874170125,10.6586574242061,105.424118570844,2.11092294633894,0.409339295151837,-0.62356545670696,0.867536326127569,2.22290744472476,17.2326036730097,1.88592567825084,3.43715850958389,-0.0740402890145641,0.841998218990503,4.1656619925397
429,38.0300509311014,28.631536822123,94.2485730516885,102.02080539347,101.351407504887,24.8327084496295,21.948179213875,2.76868378257666,3.3074353213704,2.32080665865,0.803034230674194,0.0996919856750135,3.8634885096317,3.89468204094866,6.99326817642991,9.8447362397686,46.0131600467847,51.7035062044795,10.6712579981446,105.510920702415,2.10195823113473,0.454850949287908,-0.605853734818897,0.872447243458023,2.24579324157646,17.2623164203561,1.87926387441387,3.38159047798213,-0.0349502183854678,0.847658904792949,4.2501859349559
430,38.172033385472,28.7340824376353,94.2943448957452,102.018987897362,101.599428384373,24.9031773160304,21.9480320412121,2.74981782270006,3.32828046237659,2.35271421131174,0.810210307727197,0.0912558057339704,3.69703155462012,3.97644448690869,7.01976290048188,9.80544612816045,46.5695852244922,51.5699737198479,10.6739921493539,105.650233198409,2.09607383005478,0.501321926080111,-0.577629615649713,0.876024634803947,2.27214772276419,17.2998993773362,1.87275905340985,3.33480487421908,0.00363038937866622,0.852542648148604,4.33323631333303
431,38.2879542604889,28.8254492577486,94.2448191683902,101.918623338858,101.690111315084,24.9662250712568,21.9373344141574,2.72743229688801,3.34625201656953,2.37242057715059,0.801474678466417,0.064978569435868,3.52261604077853,4.02474351570812,7.02074217193757,9.77910543209895,47.6695270700864,51.4448523884755,10.6529403788649,105.778305606237,2.09227833549304,0.543214541143841,-0.53356947427318,0.875752942719741,2.30185994626773,17.3351373824583,1.86421032397066,3.29922972433873,0.0395217692060175,0.850590572010833,4.40580271755342
432,38.3432530074937,28.8829702164225,94.016483742431,101.635400110083,101.500194494702,25.0038570977572,21.8999059505006,2.69654984219108,3.35789606836448,2.37352856421256,0.769990536928831,0.00853286927422386,3.32596112541646,4.02035291805207,6.98232094402184,9.76744389533076,49.5100826159889,51.3097046357207,10.5941831877088,105.831387473311,2.08958033984346,0.574991110094492,-0.468349685763074,0.869116609759809,2.33481897006684,17.3578152742309,1.85141679482816,3.27729305438504,0.0705441560247643,0.835743799333001,4.45887473749938
433,38.360028694897,28.9121909517872,93.7078720100755,101.241148337521,101.16108334346,25.0496371847342,21.8648361446057,2.64483829442483,3.33126415124414,2.32151273613333,0.682556027217015,-0.102663935631631,3.07634673943239,3.92388115318221,6.86239079629872,9.73839918586063,51.9617137333695,51.1657540909829,10.5123053955499,106.019197236124,2.10529367300524,0.624841496438662,-0.338241474253869,0.863069482532521,2.37706722066736,17.3869900323568,1.84084654190942,3.26090194590299,0.0859173917213347,0.801498859249874,4.4866240645996
434,38.3832129957014,28.9389640914052,93.448557344347,100.85703983531,100.85860995376,25.1357518839065,21.8600671714756,2.57402736788133,3.25890109057722,2.21043267712798,0.534907738203607,-0.263419517674872,2.77853339334306,3.74210244818411,6.65972033270156,9.67899953541688,54.7667792683853,51.033305970298,10.4267768137917,106.497667771653,2.14805241191077,0.710325048382774,-0.129692632327377,0.86287819142808,2.43083286448727,17.4407897018911,1.83722681854479,3.24436910492495,0.0836244591493838,0.751963041777619,4.49637232981019
435,38.4124942681356,28.971083053384,93.201587589276,100.47277552705,100.551152531537,25.2421407214971,21.867697669858,2.50023251732598,3.17409290860799,2.07676872611161,0.363616531080688,-0.44139883163074,2.47146111388549,3.52503924552878,6.42174004300924,9.61961053333159,57.9302217159377,50.9225450789786,10.3310054310733,107.122370288039,2.20384551950381,0.809958308591961,0.117355612271627,0.863496354673633,2.49028356937454,17.5076057193706,1.83574549957112,3.2337309942261,0.0746303046879318,0.696993611191701,4.49883403230459
436,38.4475608704284,29.0163412558312,92.9300105888933,100.078056336343,100.197089282728,25.348743223729,21.8698262785007,2.43956919752416,3.11012562758073,1.95700122199936,0.205253267040334,-0.604266832274476,2.19406992779665,3.32271398768723,6.19588041700059,9.59059776893683,61.4569835709282,50.8436562223376,10.2183992360342,107.74887599342,2.25866195872812,0.902257819731359,0.362962031798367,0.85987759049633,2.54958700317714,17.575829521332,1.83159045982523,3.23502407658159,0.0698998747159987,0.646447831767585,4.50472367125622
437,38.4881011608084,29.0825321168544,92.5968741872295,99.6625831867903,99.7547984132711,25.4354989168251,21.8485516361514,2.40815286324125,3.10028526973972,1.88761050370633,0.0963888072746239,-0.71968847438132,1.98529986181356,3.18514911713047,6.0295719444545,9.62232683156466,65.3520073282585,50.8068242056876,10.0823662173135,108.232756095937,2.29849069252746,0.9657401244661,0.567185398508068,0.846975517123316,2.60291083374306,17.6338525443121,1.81994957414398,3.25428481476658,0.0803981156126048,0.610182967780737,4.52475574583854
438,38.5338034975043,29.1774490545612,92.1652262283151,99.2160570019933,99.1826581291019,25.4823473270084,21.7859723815577,2.42209896924264,3.17785785732924,1.90507691014763,0.073594012975635,-0.755328712726514,1.88409094267319,3.16236707632952,5.97024511514981,9.74516331054713,69.62023548283,50.8222338343415,9.91631436355071,108.429581803728,2.30932068384559,0.978921765461317,0.690084484655953,0.81974375278174,2.64442272892026,17.6700662248474,1.79601071736418,3.29754967155624,0.11708997375677,0.59805628350662,4.56964475522497
439,38.5702912266929,29.2944161322924,91.5967403305166,98.69793530285,98.4266237096587,25.5165596834412,21.6961955331246,2.44927225749855,3.33617323656164,1.9896399255703,0.106416750938953,-0.749475155128403,1.89843416855818,3.2290607511941,5.9834804392181,9.96922500361353,74.9242938296661,50.8995728205262,9.63352210108444,108.528243250385,2.3161185003204,1.00450955349724,0.791857445913749,0.768846624314732,2.66775663106209,17.6837847810496,1.75429674682519,3.37353800059594,0.174750095906302,0.608901284279102,4.6297131745051
440,38.5922347317616,29.4233236166754,90.9105130168884,98.0983821466323,97.5018674902119,25.5695034814235,21.6025805978339,2.45964696364881,3.5390086975687,2.09605928173589,0.145378512704434,-0.750702932589979,1.99144635385098,3.32389009511385,6.00842118826448,10.2673346377127,81.528585268067,51.0330092428504,9.20498009274768,108.742436918793,2.3405291034426,1.08680129670525,0.931474791853094,0.695520884717931,2.67628470713722,17.6862322193209,1.6973298229675,3.4797711305635,0.240543321196648,0.632183045041255,4.69018852985255
441,38.6128929267549,29.5668142307476,90.155726488493,97.4531582615019,96.4705932604468,25.6272626463845,21.5011049472985,2.47250278296322,3.7753214284738,2.22259568883132,0.198510596580567,-0.742108284663458,2.13475624958833,3.44282815177966,6.05284199427811,10.6139151960063,88.8407179493492,51.2094484561991,8.71066468192125,108.964943541031,2.36355904693523,1.17670003377718,1.06715382557908,0.610578791447247,2.67878196191666,17.6836646586342,1.63229677527964,3.60548848678279,0.314019884573289,0.663706184482359,4.75414289706682
442,38.6455247257174,29.7275306975466,89.3815629463931,96.7980243756209,95.3950048100484,25.6759211037537,21.3877459531317,2.50711941071158,4.03406861740034,2.3675098570435,0.273844300875837,-0.70678745090105,2.29999260680695,3.5818479648824,6.12451748924814,10.9833896616557,96.2683000248289,51.4157958154572,8.23055221198596,109.08854384918,2.3662148845213,1.2251088034049,1.1571118501968,0.524832601958594,2.68402340017142,17.6823382179622,1.56638443325013,3.73992949457765,0.394730020981705,0.699275321291694,4.8246483519474
443,38.7033890426936,29.9081157401099,88.6372045916512,96.168741217151,94.3373059287021,25.7015627789607,21.2584809869463,2.58277654216367,4.30420745247171,2.52906249655936,0.379410923898731,-0.62783667085497,2.45878417654357,3.73692257811295,6.23122230516373,11.3501810178225,103.218939645823,51.6389566755096,7.84461902632261,109.006018575318,2.32950316992384,1.18293064428023,1.15956616881136,0.449094573707882,2.7007840266725,17.6885090162778,1.50677962636751,3.87233357927194,0.482223965367374,0.734695074158538,4.90477697029379
444,38.799744791728,30.1112120814748,87.9718336253299,95.6010695142541,93.359700406093,25.6902715974347,21.1092874203556,2.71875387258929,4.5746951218113,2.70551431756581,0.523241763957737,-0.48835218407743,2.58275970983493,3.90402503516218,6.38073107401403,11.6887122476682,109.100244963647,51.8658363912415,7.63284146831202,108.610148451526,2.23443045686586,1.00106859509505,1.03273408452783,0.394176964151025,2.7378388461909,17.7084331725537,1.46066918412031,3.99194016618952,0.576051952675779,0.765770061772171,4.99760082790547
445,38.9701069774028,30.3870292614029,87.3055343645364,95.0570629188959,92.3620287509004,25.6574801332984,20.9352824289897,2.92016580081043,4.90240476586915,2.89993255820657,0.712788952763639,-0.288106270304608,2.68025222037579,4.09637759027019,6.60137712735122,12.072759275851,114.77103674396,52.1350717726998,7.39837359165531,107.806540216843,2.04240341442659,0.592395795208142,0.690143673110796,0.349415386334303,2.78516536996853,17.7328812194154,1.42046257998651,4.12365618687237,0.684822710790481,0.807222132484497,5.10000203838518
446,39.2149727998657,30.7530228550194,86.5563525577864,94.4873862300208,91.2425259786807,25.6217419659541,20.739104153632,3.17143209606117,5.32172456810716,3.11669109962421,0.943904024329058,-0.0430689235058832,2.78357200102708,4.32409965985711,6.89738145448957,12.559659138466,121.16454764155,52.4747300255022,6.98601266344477,106.661899465868,1.75921894499718,-0.0290477878262961,0.142495910245728,0.299832094999762,2.82990546092053,17.7517609680269,1.37604535706162,4.28855023857487,0.812491625536176,0.869486293644821,5.2078605336688
447,39.4950744665094,31.1627046384078,85.7704125532558,93.9107168962585,90.0609876394345,25.5738225287509,20.5280114136254,3.46079050922947,5.7878842811665,3.35601061650396,1.20721738041524,0.239367045416726,2.90031372157483,4.57851003088387,7.2403501740614,13.0991764858301,127.80000364143,52.8558620978904,6.53819984714796,105.31065521402,1.43246895226856,-0.760608873023359,-0.506232551080951,0.249769310146951,2.87658065132775,17.7700344551692,1.33081844926053,4.47010424518939,0.95162891877004,0.941936902438527,5.32274511705554
448,39.7711441847267,31.5695863876514,84.9938386991202,93.345732366239,88.8772092831626,25.5044872550379,20.3092630283126,3.77647879120327,6.25611365768836,3.61811178353106,1.49335942278343,0.551808825561203,3.03807205180506,4.85092749031141,7.60188940469904,13.6410759682601,134.196630728613,53.2495189381056,6.19737630623242,103.887236476721,1.10974533993165,-1.49963417939814,-1.15206505788281,0.203569251775424,2.92971247347108,17.7926637176232,1.28818279049808,4.65180013060831,1.09480481234925,1.013948316051,5.4462245918446
449,40.0039141619105,31.9271798788335,84.2727553435553,92.811110088592,87.7509864598657,25.4045015781641,20.0901178170364,4.10673469287053,6.68164245031391,3.90321527539072,1.79296055319486,0.886863606025531,3.20444166150379,5.13267082510069,7.95360526503479,14.1351222360729,139.873654888111,53.6267514943892,6.1059832041657,102.526072269389,0.838640011677377,-2.14347042596572,-1.69102495717343,0.165574139884731,2.99382245963137,17.8246107921699,1.25153931468914,4.81711981872402,1.23458952813098,1.07489489166762,5.57986776133519
450,40.1541166054536,32.1889968880374,83.6532868347369,92.3255275119474,86.7421147195445,25.2646309314785,19.8778345991395,4.43979596511921,7.01970041168433,4.21154176676817,2.0966511734108,1.23713857590769,3.40701722045705,5.41505882221263,8.26710387370098,14.5310799395854,144.35030210494,53.9586107149827,6.40646170441535,101.361591607445,0.66674487119667,-2.58946433174121,-2.01913559596638,0.140126194474424,3.0734321420895,17.8708377155903,1.22428895574858,4.94954523342889,1.36355328797241,1.11415098647378,5.72524342882652
451,40.2574541477339,32.3948166323611,83.1162028454342,91.8600663737681,85.8090313569349,25.0493141163747,19.6349688064182,4.85221063950188,7.35004639015392,4.61664653166902,2.4827834467737,1.70035116714764,3.72490415182333,5.77591133628697,8.61126455449052,14.9120190232532,147.623978736709,54.2595744797479,7.23229586705123,100.219481334501,0.554861681638624,-2.92691162042318,-2.20671889682386,0.13118790480685,3.16859286485259,17.9286769452564,1.2089296631786,5.06298127219097,1.49275066952286,1.14326766669309,5.88164453652427
452,40.370070510656,32.6082971952448,82.6116871909444,91.3842240775276,84.8780045648608,24.7497985007261,19.3354426299746,5.39163294222987,7.75351474028477,5.154623881861,2.9995689402682,2.33097415046974,4.19044816833502,6.26312316229415,9.04791568942818,15.3629875761537,150.12927554684,54.5658240351603,8.51701433012656,98.8865088937015,0.437671293147671,-3.29505214723132,-2.38892095173045,0.136598491156365,3.27513737661108,17.9922293984203,1.20339926344676,5.1789651724853,1.6348094098749,1.17784999432896,6.04781842206505
453,40.4833595359028,32.8187686522857,82.1399854332353,90.914301570872,83.9605762404552,24.3970623676019,19.0035650281107,6.00295991617921,8.18694847402985,5.76950304867256,3.59242716111878,3.05674772314861,4.74110437413899,6.8231254976912,9.53808698449412,15.8367174655368,152.041195129054,54.8809653793821,10.1031251240839,97.4387241997636,0.323584239907743,-3.6661488284624,-2.55900136183331,0.15151527004054,3.3912593166708,18.061609801683,1.20425850591596,5.2924273682147,1.78465947005051,1.21335332023644,6.22451548189447
454,40.5887150651571,33.0155610790809,81.7013431342749,90.4665998014471,83.068288280851,24.0220840000711,18.6636449591284,6.63108860422597,8.6071906033421,6.40531326343212,4.2067776165499,3.8054120824589,5.3143278733821,7.40234953993513,10.0428081456685,16.2859405586521,153.534740077076,55.2086045105753,11.8331362793657,95.9521771674046,0.221011056102772,-4.01246458041315,-2.71021972827961,0.171095557976943,3.51515232433758,18.1369328816453,1.2080681399491,5.39829829328205,1.9372308110717,1.24523299527057,6.41248611245815
455,40.6775309401017,33.1880045512274,81.2960058560309,90.0574197168989,82.2126825831809,23.6558416812027,18.3399913813295,7.22091604924618,8.97108414017447,7.00608375746812,4.78803981378604,4.50470742567521,5.84757377021122,7.94722648648296,10.5231088789314,16.6633887227493,154.784912984627,55.5523474269019,13.5495558264146,94.5029177113416,0.138362275916689,-4.30626231938035,-2.8358356522165,0.190496671483145,3.64501003891723,18.2183133649083,1.21138891490908,5.49150838159017,2.08745339396045,1.2689443702864,6.61248071020171
456,40.7412010024195,33.3254291443225,80.9242191604713,89.7030622648731,81.4053010445779,23.3293136940656,18.0569132530159,7.7173392941159,9.2354720964799,7.51584376210901,5.28163326005168,5.08237395007218,6.27829716877321,8.40418753479171,10.9400188902631,16.921793825078,155.966716445431,55.9158001265241,15.0948917956732,93.1669957462916,0.0840484335334248,-4.51980496166073,-2.92910873479113,0.204875927076714,3.77902609971559,18.3058659780728,1.2107815801588,5.56698806704193,2.23025717973878,1.27994279613899,6.82524967157076
457,40.7711190937932,33.4171649339631,80.586228609564,89.4198283930159,80.6576855621748,23.0734783217291,17.8387195324895,8.06525538171117,9.35719748421134,7.8786225086832,5.63297746257128,5.46615185292442,6.54395317321495,8.7196638823184,11.2545678856437,17.0138877328881,157.255153053212,56.3025686076039,16.3116522175839,92.020461186972,0.0664800631369113,-4.62535542355105,-2.98329857715067,0.209390641275221,3.91539414603849,18.3997054477397,1.20280688506114,5.61966778354016,2.36057212942867,1.27368362368339,7.05154339301092
458,40.7260489941145,33.4633965498441,80.2798349067777,89.1668236585008,79.9246863969701,22.7710863171635,17.6617917228158,8.31743272647243,9.28060289826066,8.14066809862183,5.86807898570256,5.67001395894787,6.69216932236166,8.89904102806342,11.4425187585966,16.8748458558901,158.402564603601,56.7614310156051,17.4758222671629,90.9702334092309,0.116726571145396,-4.6155315188718,-2.92413324946898,0.217064639266821,4.06394396673077,18.5062982919383,1.19726383561152,5.6381698316263,2.47100796675803,1.23742128210452,7.28450063038683
